Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
Costa Rica,CRI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,132338590.9,122861638.4,124825190.6,138870092.2,155005187.9,196800000,199200000,218369811.3,251154717,272754717,340543396.2,399680038.6,453262999.2,563760004.8,801954602.8,755869311.6,842240373.4,1116359393,1269463244,1500945158,1778891482,1264050029,1099078507,1157472344,1243519930,1272805941,1347578853,1621277680,1652553107,2033817039,2347212148,2737000653,3495370311,4150829345,4416262911,4821924111,5143782043,5803238052,6578730704,6411945483,6545131998,6445457525,6828718282,7367441232,8011642171,9170225548,10562844259,12333210658,14660106512,10800050161,13061016239,15465817011,16718693002,17055281117,17596280794,17360350890,18194545144,19328549531,20113286047,19981384409,
Caribbean small states,CSS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,3478807568,3838924107,4821169997,5889718978,6490237947,6218742775,6279323655,6449807435,6683886796,6810078459,7475795311,8336389222,10026351133,10363736038,9937810051,9956280013,10041253332,12000398130,13764459395,14770506911,16627178608,17129646021,17514778163,19385760610,18817236375,18924359987,19653408348,21370823192,25163276955,29260843511,31707966070,36414467593,27795900066,28630505418,32510112120,32484450112,31993333121,33021525671,29534672579,29007202716,32009191575,34315791436,,
Cuba,CUB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2515236800,3055095900,3594369360,4412339083,5038233171,5756838293,6093814738,6276949157,7878465455,8645207123,8817697500,8905963976,9251183529,9765161118,10603443142,10307791680,10606362971,11073229683,11837456728,12096964757,11708950532,7067591647,4025942838,3516494865,4135300811,4840440189,4331000000,4522800000,4697400000,4916000000,5179600000,5109300000,4434700000,4895200000,5841100000,7822300000,9744000000,10332600000,14806100000,9594000000,11400000000,15079000000,14888000000,15602000000,13865000000,12605000000,11226000000,11309000000,12596000000,,
Curacao,CUW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926592179,3129553073,2794972067,2695027933,,,,,,
Cayman Islands,CYM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,277745397.7,360768050.1,497972959.2,606584939.3,821765628.7,1358664013,1321842817,1387106289,1382085651,1528712762,1429846929,1496618983,1862396346,2289354454,2732346864,3192962740,3294451136,4191531291,3158397055,3570773571,6717504528,7072548306,6738597491,6785841629,6748355987,6743650330,6617244991,6993294231,8181782559,9875106250,10364178585,11315149918,13905730906,17498754944,14028341206,15110426886,15801046771,14294039573,14287905432,15072476418,13390746699,14425114014,16614370764,18042394898,17568118213,
Czech Republic,CZE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12438352860,9795911521,13437954139,15843237073,18274206326,25999660889,28922056201,27567148076,28245170564,28114159425,30849917737,33952260639,38008100530,47928497997,67359862723,81541235693,97081245906,1.21037E+11,1.43936E+11,1.13004E+11,1.30581E+11,1.53815E+11,1.47999E+11,1.489E+11,1.58319E+11,1.40217E+11,1.40151E+11,1.55896E+11,1.7657E+11,1.71041E+11,
Germany,DEU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,35790765297,40706506385,48506788444,65125982071,83342709243,92221047460,1.05502E+11,1.20844E+11,1.44716E+11,1.88607E+11,2.2078E+11,1.925E+11,1.82634E+11,1.79447E+11,1.77776E+11,1.8296E+11,2.26594E+11,2.72701E+11,3.00374E+11,3.20592E+11,4.07976E+11,4.51397E+11,4.83785E+11,4.19718E+11,4.61901E+11,5.58205E+11,5.5303E+11,5.37124E+11,5.63735E+11,5.79415E+11,5.96125E+11,5.87473E+11,5.86296E+11,7.24816E+11,8.57163E+11,9.35106E+11,1.07769E+12,1.25052E+12,1.40718E+12,1.12497E+12,1.26695E+12,1.50334E+12,1.41824E+12,1.48041E+12,1.51476E+12,1.32024E+12,1.34026E+12,1.47717E+12,1.62938E+12,1.58173E+12,
Djibouti,DJI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3911141258,3122558209,2980616127,2847441865,4306047079,4188971416,4764117191,
Dominica,DMA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,22185185.19,29296296.3,40296296.3,54703703.7,52111111.11,50111111.11,48407407.41,61444444.44,59103703.7,66366666.67,77500000,98888888.89,120259259.3,133948148.1,126318518.5,125225925.9,122285185.2,135300000,144300000,145100000,172851851.9,172185185.2,180592592.6,183077777.8,165748888.9,156234518.5,157336555.6,174111518.5,196296296.3,198888888.9,236331777.8,287322111.1,264465888.9,275594888.9,275986148.1,261255370.4,259156148.1,264479000,329603333.3,324539185.2,309953666.7,441094703.7,525825851.9,
Denmark,DNK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,3533468959,3762160847,3829653733,4438459867,5119854667,5506203762,6229703999,9178240681,11616217493,12275876057,14607323077,15893622568,17888293983,22246206425,23438722476,21452392257,21123371538,20444406670,20459800031,22341632158,28623980349,32440355248,34827127089,35549320949,42672845232,43805725631,45947463428,41582170916,48298831242,59022089997,58923841378,57971294572,60376476839,59349185803,62604702033,63303119743,69404219160,80789964783,96223902121,1.10938E+11,1.31928E+11,1.55193E+11,1.78986E+11,1.36942E+11,1.40316E+11,1.63146E+11,1.59029E+11,1.65681E+11,1.68204E+11,1.4719E+11,1.46359E+11,1.58589E+11,1.76395E+11,1.71027E+11,
Dominican Republic,DOM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,126500000,106900000,199300000,244400000,287500000,180000000,249300000,258800000,287500000,321300000,414895190,461715440,489759560,632490400,1023192000,1160205950,1152879210,1297114920,1395042000,1746830300,2303519820,2192903500,2036678800,2246418800,3479368010,1555454604,1621558723,1895575843,1981553292,2594465300,2729569106,2230240459,4958267445,5443488000,6004912698,6418914729,6887293255,7809176329,9016078461,9147621845,10646265272,9886440698,10397693732,9154183035,9123310455,12035740836,13547148374,15469324793,18038889164,14276267348,17948463933,20195914602,20513694641,19754031569,20385766873,20217567770,20952486330,21233814736,24387162749,26048691000,
Algeria,DZA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,416678732,995399149.3,856506258.9,810192218.1,749427801.7,729172996.3,931721050.8,1195033582,1417836382,1404551500,1739595878,2753081355,4688097732,6684559680,6580527283,8753738135,10590281903,10925699712,12846905746,13693869109,13109185467,12591881327,14748966629,15493853614,14759677286,12288659588,13356326943,15862794362,15472204242,10788718990,11458142448,11557078492,11083919236,12110000386,11240000369,10279999650,10849999758,11080902454,11389848525,12052062423,14547827615,16203889140,21883802573,24844322107,25651579014,33567894892,49095115108,49330051729,50656037426,57374835305,59612309121,63767191981,68262202311,60621860457,56096729716,55603615294,56195097853,50103392341,
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6079133170,5329351976,4863908050,5335531160,5969196983,6962618268,7602374327,7765955531,8166443626,8346213593,9218893489,9439349521,11294405176,17182194090,27831585951,29325684450,30287239211,35386706274,41204006948,53494633112,68028703806,79239454387,84413261370,88632638034,88824097748,97343386088,90039909854,1.00065E+11,1.28445E+11,1.40963E+11,1.55294E+11,1.81107E+11,2.1332E+11,2.61329E+11,3.12205E+11,3.93378E+11,4.33085E+11,4.38874E+11,3.62033E+11,4.02524E+11,5.0165E+11,5.10023E+11,5.80266E+11,7.23197E+11,9.405E+11,1.0952E+12,1.2828E+12,1.52829E+12,1.84548E+12,1.6084E+12,2.18754E+12,2.7252E+12,2.90735E+12,3.11475E+12,3.2352E+12,2.93084E+12,2.88167E+12,3.27067E+12,3.7574E+12,3.67402E+12,
Early-demographic dividend,EAR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,19962313546,20293797681,21306973830,22733311454,24866263282,26482016857,27350844359,29147888579,30641372401,33480522730,36604968965,40325808347,44348830876,61137453591,99528384564,1.24409E+11,1.3402E+11,1.61876E+11,1.79739E+11,2.08526E+11,2.73782E+11,3.11845E+11,2.96416E+11,2.90075E+11,2.7294E+11,2.52571E+11,2.37996E+11,2.46773E+11,2.8911E+11,3.13313E+11,3.61587E+11,3.9368E+11,4.48508E+11,4.77615E+11,4.9991E+11,5.68153E+11,6.34183E+11,6.9905E+11,6.82986E+11,6.86551E+11,7.80339E+11,7.55374E+11,7.71356E+11,8.60994E+11,1.10111E+12,1.33411E+12,1.53762E+12,1.85728E+12,2.21385E+12,1.90885E+12,2.34427E+12,2.77437E+12,2.97151E+12,2.99713E+12,3.05933E+12,2.82177E+12,2.74004E+12,3.07645E+12,3.32891E+12,3.22899E+12,
East Asia & Pacific,EAS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,22257877162,21411543195,20287072788,23160550830,24617497003,28214126157,30972821015,32651059835,36934503348,40410016594,45967351399,49815908034,58456063296,89359764614,1.4232E+11,1.42734E+11,1.59227E+11,1.80804E+11,2.12978E+11,2.86265E+11,3.55529E+11,3.93014E+11,3.84422E+11,3.79788E+11,4.04373E+11,4.03481E+11,4.14193E+11,4.97817E+11,6.3927E+11,7.30298E+11,8.08949E+11,8.86308E+11,9.65235E+11,1.06645E+12,1.23689E+12,1.52682E+12,1.62612E+12,1.63936E+12,1.37313E+12,1.4833E+12,1.8015E+12,1.68701E+12,1.77505E+12,2.07226E+12,2.59525E+12,2.97441E+12,3.4074E+12,3.88854E+12,4.61607E+12,3.80447E+12,4.96267E+12,6.06523E+12,6.41056E+12,6.60784E+12,6.75599E+12,5.99926E+12,5.80673E+12,6.4928E+12,7.27674E+12,7.06242E+12,
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08761E+11,1.92832E+11,1.46939E+11,3.26112E+11,2.36472E+11,1.8483E+11,2.08528E+11,2.00476E+11,2.18709E+11,1.87994E+11,1.57614E+11,1.86146E+11,1.90292E+11,2.17365E+11,2.76289E+11,3.68242E+11,4.44196E+11,5.49426E+11,7.18734E+11,9.13761E+11,6.47111E+11,7.94182E+11,1.01119E+12,1.07003E+12,1.1144E+12,1.03132E+12,7.84631E+11,7.49191E+11,8.81427E+11,9.21143E+11,9.33917E+11,
Europe & Central Asia,ECS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2.08423E+11,2.32427E+11,2.77635E+11,3.82094E+11,5.18461E+11,5.42259E+11,6.06152E+11,6.84468E+11,7.95583E+11,1.03229E+12,1.24107E+12,1.12097E+12,1.07416E+12,1.02895E+12,1.03781E+12,1.07731E+12,1.30444E+12,1.59734E+12,1.80527E+12,1.93642E+12,2.29527E+12,2.27483E+12,2.59464E+12,2.25071E+12,2.43034E+12,2.92955E+12,3.00682E+12,3.01229E+12,3.14662E+12,3.18187E+12,3.33985E+12,3.34003E+12,3.51008E+12,4.23174E+12,5.1022E+12,5.67709E+12,6.51226E+12,7.71107E+12,8.70339E+12,6.77274E+12,7.59195E+12,8.90807E+12,8.54401E+12,8.85878E+12,9.00643E+12,7.87109E+12,7.89697E+12,8.69754E+12,9.51593E+12,9.43222E+12,
Ecuador,ECU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,214480876.3,178045025.4,163881310.7,181649533.1,227656539.8,245638749.4,270002428.4,307238277.7,359393278.8,376645548.8,372412519.7,459682353.3,495423486.2,648350793.4,1237514215,1494854573,1634570548,2000105771,2213274955,2575840755,3196675358,3336486378,3538835376,2627143347,2652200359,2750018249,2677096293,3118845050,3087613078,3449083353,3326816743,3656282141,3740586293,4381543772,5336068034,6016443222,5535280640,6613086543,7136267134,4483779890,5010291146,6734248000,7960638000,7992504000,9554409000,11821905000,13748900000,15636623000,20933400000,16790125000,22541700000,26453861000,27772113000,29459627000,30168281000,23815449000,19004701000,22516333000,25553987000,25086092000,
"Egypt, Arab Rep.",EGY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,996286588,1081156918,1071428571,1035981308,1078692494,1374780206,1530986993,1615822130,1834007074,2888427176,4134809294,3717576961,4516926855,5026531231,7743714286,9289542760,9628783784,10472660099,10593713620,10857880026,10888912156,9167446211,9190887667,12322544009,12856257745,13997308210,13226985710,12938946228,14015606242,14561091340,16661751696,17718160377,19528023599,21812278630,21144205249,22779979451,21801850844,19916531417,20219675452,23330246462,29245707243,33931336895,45443397218,62909090909,59712047581,58196067049,58264626401,67928934857,67399869699,69282077028,72069373919,66256251459,68982825515,73678496916,,
Euro area,EMU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,1.25483E+11,1.40487E+11,1.70218E+11,2.34905E+11,3.18692E+11,3.35103E+11,3.79176E+11,4.29094E+11,5.03148E+11,6.55273E+11,7.95563E+11,7.14077E+11,6.8059E+11,6.45783E+11,6.46465E+11,6.68172E+11,8.08906E+11,9.97323E+11,1.12128E+12,1.21288E+12,1.49732E+12,1.54884E+12,1.6683E+12,1.45034E+12,1.61437E+12,1.97134E+12,2.00428E+12,1.96507E+12,2.0837E+12,2.13792E+12,2.22554E+12,2.21911E+12,2.29839E+12,2.79779E+12,3.34375E+12,3.67195E+12,4.16521E+12,4.91267E+12,5.4889E+12,4.31542E+12,4.75461E+12,5.50654E+12,5.15469E+12,5.32736E+12,5.50077E+12,4.85744E+12,4.924E+12,5.43184E+12,5.98354E+12,5.90793E+12,
Eritrea,ERI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214474287.1,334544481,440568181.8,479375000,606037724,589008180.7,597114875.2,597465839.1,411183688.3,460868367.3,472665759.2,587987181.1,663164475.1,603478679.6,464617886.2,379414634.1,360673606.5,435274751.2,494229450.4,603784852,,,,,,,,,
Spain,ESP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,5612317804,6005008383,8184906032,11627326956,18006241708,19179420580,20751354389,21074989266,22236109809,30327212196,40198398236,38729690755,38319944571,35375280510,34830825295,36162100881,43101605679,59271551812,73015349236,86194007168,1.067E+11,1.13805E+11,1.2486E+11,1.0103E+11,1.13187E+11,1.41042E+11,1.49163E+11,1.50449E+11,1.6446E+11,1.79523E+11,1.8813E+11,1.89036E+11,2.01356E+11,2.52042E+11,3.10654E+11,3.43483E+11,3.89589E+11,4.67591E+11,4.93409E+11,3.55547E+11,3.83262E+11,4.32662E+11,3.89366E+11,3.93337E+11,4.16065E+11,3.65541E+11,3.68299E+11,4.14756E+11,4.60037E+11,4.4677E+11,
Estonia,EST,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728886213,3259065308,3295550118,3431489400,4158018485,4721056069,4274527577,3688783286,4078346075,4815880757,6478792683,8368395901,9945822286,12490779200,16026215850,17111420097,10974937899,13406736321,18729623691,19464295315,20560105318,20846974834,16818332147,17648008807,19300259364,21751706822,21525548281,
Ethiopia,ETH,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10079844913,13699443640,13812126942,16182860468,19565924879,20124704467,19195090503,19235910557,20015260506,
European Union,EUU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,1.45461E+11,1.61766E+11,1.94978E+11,2.69037E+11,3.65943E+11,3.85439E+11,4.36528E+11,4.91197E+11,5.71539E+11,7.44919E+11,8.98689E+11,8.08088E+11,7.71251E+11,7.31887E+11,7.33767E+11,7.61566E+11,9.2186E+11,1.13563E+12,1.27201E+12,1.37337E+12,1.68185E+12,1.72091E+12,1.85496E+12,1.61874E+12,1.80676E+12,2.21201E+12,2.26394E+12,2.23128E+12,2.37266E+12,2.42636E+12,2.5346E+12,2.53015E+12,2.63916E+12,3.21706E+12,3.8647E+12,4.27094E+12,4.88129E+12,5.80918E+12,6.54645E+12,5.09755E+12,5.63757E+12,6.54288E+12,6.14125E+12,6.34431E+12,6.56934E+12,5.79676E+12,5.87732E+12,6.50298E+12,7.19142E+12,7.09065E+12,
Fragile and conflict affected situations,FCS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,9897111626,11114261655,12426140285,15856373466,26581610416,39020259377,46841790525,55478594611,58921747668,68443352407,86306294752,1.06842E+11,1.06233E+11,60640621460,59543132763,60792717570,57748071532,64122209957,67865332836,61305454231,62852635792,75734291295,80002744038,76623869863,70668105592,82045452221,87934431714,98513526168,97402529203,88268984140,95370189897,1.08099E+11,1.05952E+11,1.21E+11,1.43092E+11,1.79115E+11,2.0738E+11,2.67101E+11,3.21752E+11,3.23272E+11,3.79176E+11,3.98407E+11,4.46677E+11,5.31368E+11,5.82994E+11,4.89863E+11,4.49673E+11,4.67194E+11,5.48005E+11,,
Finland,FIN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2901994621,3116110543,3558591483,4849296250,7338853317,8310974624,8192029543,8555407998,8979061372,12688139215,17233025183,15896941306,15153570988,14637062340,14340126632,15264773599,17894675111,22422561883,26449182658,29576001108,33514227958,28389942655,27792673215,23895076507,29329538987,37987472767,38849339891,38637040431,39579439252,38720434690,41311958725,39489932886,42151326934,52641083521,63757139310,74357666957,84397189813,99941144265,1.17476E+11,85955821061,92321655573,1.09214E+11,1.04258E+11,1.06008E+11,1.03297E+11,84341201314,86830696699,95826335475,1.09237E+11,1.06134E+11,
Fiji,FJI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7703448807,8273434930,9042716900,10367369963,12137117085,12575567948,14294826788,15606193462,17377269223,20853686819,22918389040,25770095892,32248374512,44639068945,62037643208,64439345265,75449330784,83706873496,97265988372,1.24741E+11,1.57931E+11,1.44292E+11,1.39515E+11,1.2711E+11,1.25806E+11,1.31051E+11,1.58186E+11,1.93331E+11,2.14218E+11,2.2907E+11,2.76178E+11,2.74783E+11,2.89558E+11,2.52824E+11,2.81109E+11,3.36601E+11,3.41586E+11,3.27049E+11,3.51431E+11,3.53524E+11,3.71434E+11,3.67426E+11,3.81655E+11,4.54339E+11,5.38587E+11,5.91805E+11,6.5311E+11,7.59099E+11,8.54435E+11,6.89421E+11,7.42031E+11,8.68988E+11,8.18541E+11,8.54548E+11,8.78813E+11,7.59723E+11,7.62456E+11,8.30791E+11,9.13305E+11,8.8936E+11,
Faroe Islands,FRO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463123806.1,559631317.9,611176405.1,584514826.7,610599516.1,869681375.9,769608252.2,908686154.5,1025526333,1336921579,1327573017,1085675913,1098380185,1342317507,1481743634,1496999804,1464516704,1268924925,,,,,
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,89800000,,,,,,,,,,,,162387700,182834000,182125300,180575600,172319200,169396700,184320400,173961400,186599300,187839500,189722600,195838100,195650000,226222700,243611500,243860300,255859900,266613200,262856300,236361400,247594700,242489900,260565500,262770200,,
Gabon,GAB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,46157379.72,53078875.5,56243568.93,70124240.08,77540103.44,84468787.6,97281594.33,130487348.1,145012560,171949150.8,123008734.1,199741094.4,311076213.3,416798916.5,668038561.9,1033535544,1387316653,1440086500,1121176289,1133406057,1353656767,1571772410,1435152241,1476646950,1431720921,1913133446,1861937649,1484012449,1602494055,1724720018,1836814829,1797631393,1889852814,1512752826,1603032258,1772673217,1879469239,1983293967,2177525350,1777483514,1655659044,1473711135,1707297197,1843491822,2073131765,2293295083,2897165198,3309244454,4156167870,3780351103,4526528582,5236193125,5390232738,5855447181,5279048163,4015443355,3659959710,3708781581,3627476391,3591606369,
United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,27409685145,30419803358,35251671079,47697384860,65241244039,65516192035,67750428212,76182421594,89639071716,1.18544E+11,1.37974E+11,1.25162E+11,1.22164E+11,1.21368E+11,1.27311E+11,1.30997E+11,1.5296E+11,1.88416E+11,2.29336E+11,2.41406E+11,2.72512E+11,2.59733E+11,2.75927E+11,2.64548E+11,2.9444E+11,3.39187E+11,3.67747E+11,3.90581E+11,4.09025E+11,4.25844E+11,4.465E+11,4.46758E+11,4.76226E+11,5.34998E+11,6.34716E+11,6.94993E+11,7.9119E+11,8.44038E+11,8.51686E+11,6.74543E+11,7.49292E+11,8.40471E+11,8.425E+11,8.70054E+11,9.15965E+11,8.50219E+11,8.09876E+11,8.41969E+11,9.15531E+11,9.24788E+11,
Georgia,GEO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514920847,1986754967,2446203314,1938101600,2743399815,1140170044,1001841200,1479432987,1340894551,1066705912,1212806559,1251368837,1439783577,1843081512,2455655259,3286864898,4388115030,5857048788,7425610411,5237832984,6114963811,7985650756,9138860292,9261753036,10019255819,8659322258,8483331221,9341701534,10770490509,11155423867,
Ghana,GHA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,431423304.7,474845780.2,393603729.3,423018954.6,413213879.5,549084206,417416054.5,348508152.8,347109528.7,399077904.5,503014656.1,489222600.2,321158572,404225352.1,631055900.6,518085106.4,443644067.8,368285714.3,354799301.9,448717948.7,406950207.5,224767428.8,120354808.6,242989412.6,475228310.5,612110906.7,1153286610,1328870748,1250710521,1278450300,1522368637,1683755435,1845128146,2172624037,2001557531,2128753128,2780426911,3651811035,3495721453,3830866092,3350893191,3444743962,3383649798,4320560568,5361416565,6623811100,8312720240,10108835864,12690121373,10989375852,14778901678,19416444364,21794702943,22377217876,19505247428,21187683788,20615994271,22649501437,23871613875,23713149960,
Gibraltar,GIB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,539720564,626828740.3,740909308.1,724403496.1,891764001.2,922121889.5,856409525.1,920887064.9,874985347.9,905906827.5,941918716.9,864746362.7,966133346.9,901093975.1,867392015.6,850549843.3,854522371.1,868000109.3,946513576.3,1031237407,1922724849,2988313293,2962825503,3177066501,2961065637,3620035689,4089175143,4519671005,4396562741,4480281625,6954837617,7088995910,9418570924,9030209353,
"Gambia, The",GMB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,19266562.13,22035471.04,20989199.83,23077473.24,21394038.3,20720626.89,24111727.38,31865484.02,41878368.11,50236393.81,52005301.7,65618403.84,102909574.7,131010643.9,153323649,146040649.2,128849137.4,133366216.9,114896375.7,121703202.4,104144404.3,130802612.2,155879196.2,185466005.6,226976773.7,239290744.4,263205829.8,275121697.5,214067398.6,279037959.8,247309659.9,204004039.1,240030742.9,228252406.7,239267915.8,172597799.5,187843250.8,183930243.1,282216842.4,309496979.9,309274309.9,336061817,384410879.4,377490204.3,406575753.2,363423450.9,394206458.8,370408481.1,404404188.5,442275670.7,465270247.1,584099524.8,674387850,778607851.6,
Guinea-Bissau,GNB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,23768618.66,26948628.57,31248657.14,36398983.05,38767763.16,28278217.82,31395546.98,37483116.72,44225216.14,49224572.01,46299659.04,55268030.3,68336755.65,52759846.68,71013939.1,83018771.88,41457271.63,67719955.58,84150250.52,98449728.34,90350137.8,97180013.61,113409934.4,77499976.79,80839755.45,89252264.16,86090212.08,107106556.2,74000256.63,96100140.47,122592297,105220708.1,97104771.64,117152486,140134374.5,147688552.2,163350841.8,236294164.3,283532727.3,291219472.1,299072147.5,339915476,254235279.6,270056473.2,330651315.2,337797563.4,368826434.4,445441617.2,473248832.4,449176782.4,
Equatorial Guinea,GNQ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583355428,3652042752,5942729603,7794030129,7193785588,9610803924,8389599460,10023358834,8612716026,8361397391,5566862090,4629853312,5315347261,6068571861,5761207760,
Greece,GRC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,631632347.3,700605823.6,769366899.1,900360280.3,1115046401,1308623061,1342050635,1412506373,1579116079,1811909654,2000809091,2212451136,2733384091,4490319908,5389992045,6042160468,6489140858,7481735430,8625546382,11091655014,14356165468,13479682042,13459200000,12208637384,11571636941,11598554898,14070950341,15884210871,17767852750,19664088754,24815115649,25647744251,27828549339,25002288347,25323011236,31047568613,33853424547,33000637714,37510447250,40084619007,45152926479,45421484653,46512543290,59861400339,70208942637,73315604776,86576754610,1.11487E+11,1.27493E+11,94913550014,91984510746,92985185782,81399960099,79551948571,82430385380,61929992132,60083185399,69240746050,79381574667,78058893034,
Grenada,GRD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,32592592.59,39703703.7,56888888.89,66370370.37,78703703.7,79000000,71777777.78,71148148.15,88111111.11,105807407.4,115092592.6,119888888.9,128629629.6,138800000,149118518.5,138625925.9,159318518.5,161914814.8,169207407.4,194092592.6,212592592.6,253185185.2,266296296.3,310138518.5,280206740.7,272108074.1,311462481.5,319120963,396159888.9,402395592.6,436385259.3,451733185.2,360979629.6,379569185.2,395495481.5,395684296.3,424283148.1,492926518.5,507078444.4,528691592.6,598708888.9,654306777.8,681619407.4,
Greenland,GRL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771604657.2,890571013.7,1084860511,1044612228,1322097103,1759224025,1392135649,1912821607,2484474826,1656262408,1562932892,1381683742,1137635815,1220182123,1242968998,1373816235,,
Guatemala,GTM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,151700000,145300000,153500000,201200000,235000000,261100000,266100000,283600000,296600000,299000000,338500000,371100000,389500000,519100000,811400000,858000000,1204100000,1439000100,1655000100,1784400000,1963300000,2031500000,1628999900,1316999900,1434800000,1262260870,1055296758,1579400000,1720152710,1890234375,1900441393,2028674263,2849959386,2972637257,3226457087,3726925963,3539822367,4197706681,5091730420,5011108418,5584222228,7731195124,8255070816,8807734237,10090008721,11155024024,12662799253,14441181174,15422485304,12501367183,15009492876,17803241426,18197178245,18382944838,19287363234,18695372446,18243806629,19777888376,21158463799,21608968519,
Guam,GUM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616000000,1654000000,1785000000,1843000000,2079000000,2489000000,2673000000,2639000000,2719000000,2949000000,3037000000,3206000000,3283000000,3042000000,2976000000,3026000000,3178000000,,
